; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065374720,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1540697996,"CurrentTimeLocal","Sat Oct 27 20:39:56 2018","Hostname","nid01146","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 7e-05
; "Time_ContextDestroy [ms]", 0.000147
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Complex","float",2,"oddshape",255,257,0,6,1,"Success",0.005982,16.399617,15.810696,0.04573,0.384105,0.192909,0.068498,0.864651,33.772831,1048560,0,524280,8.1496795685e-08,0
"Fftw","Outplace","Complex","float",2,"oddshape",255,257,0,7,1,"Success",0.006005,16.351431,15.754956,0.046375,0.386777,0.189578,0.068191,0.823219,33.627156,1048560,0,524280,8.1496795685e-08,0
"Fftw","Outplace","Complex","float",2,"oddshape",255,257,0,8,1,"Success",0.00602,16.357168,15.813294,0.045896,0.366246,0.188526,0.067404,0.828845,33.67403,1048560,0,524280,8.1496795685e-08,0
"Fftw","Outplace","Complex","float",2,"oddshape",255,257,0,9,1,"Success",0.00588,16.353555,15.781143,0.045511,0.380687,0.19518,0.067615,0.820763,33.650995,1048560,0,524280,8.1496795685e-08,0
"Fftw","Outplace","Complex","float",2,"oddshape",255,257,0,10,1,"Success",0.005937,16.378449,15.896772,0.045637,0.405495,0.193495,0.067312,0.836892,33.830648,1048560,0,524280,8.1496795685e-08,0
"Fftw","Outplace","Complex","float",2,"oddshape",255,257,0,11,1,"Success",0.006059,16.339095,15.78911,0.046131,0.373745,0.195413,0.068345,0.823403,33.641907,1048560,0,524280,8.1496795685e-08,0
"Fftw","Outplace","Complex","float",2,"oddshape",256,267,0,0,4,"Warmup",0.00523,18.259312,17.955187,0.04112,0.565119,0.25226,0.068309,1.288193,38.435458,1093632,0,546816,1.2088967055e-07,0
"Fftw","Outplace","Complex","float",2,"oddshape",256,267,0,1,4,"Warmup",0.005383,18.102449,17.804932,0.041684,0.55853,0.255561,0.068929,1.285135,38.123543,1093632,0,546816,1.2088967055e-07,0
"Fftw","Outplace","Complex","float",2,"oddshape",256,267,0,2,4,"Success",0.005127,18.12961,17.786029,0.041521,0.543252,0.250152,0.069968,1.260519,38.086936,1093632,0,546816,1.2088967055e-07,0
"Fftw","Outplace","Complex","float",2,"oddshape",256,267,0,3,4,"Success",0.005314,18.107689,17.823228,0.041732,0.606008,0.259714,0.06867,1.269825,38.182821,1093632,0,546816,1.2088967055e-07,0
"Fftw","Outplace","Complex","float",2,"oddshape",256,267,0,4,4,"Success",0.005277,18.511826,17.744885,0.041595,0.578047,0.247794,0.069967,1.242676,38.44279,1093632,0,546816,1.2088967055e-07,0
"Fftw","Outplace","Complex","float",2,"oddshape",256,267,0,5,4,"Success",0.005305,18.009192,17.739133,0.041686,0.554378,0.253926,0.068182,1.269798,37.942487,1093632,0,546816,1.2088967055e-07,0
"Fftw","Outplace","Complex","float",2,"oddshape",256,267,0,6,4,"Success",0.005402,18.061028,17.809703,0.041754,0.560863,0.24636,0.068666,1.269636,38.064108,1093632,0,546816,1.2088967055e-07,0
"Fftw","Outplace","Complex","float",2,"oddshape",256,267,0,7,4,"Success",0.005264,17.984728,17.829443,0.041353,0.549551,0.267296,0.069436,1.270718,38.01841,1093632,0,546816,1.2088967055e-07,0
"Fftw","Outplace","Complex","float",2,"oddshape",256,267,0,8,4,"Success",0.005214,18.26684,17.878581,0.041669,0.580701,0.264499,0.068588,1.269518,38.376403,1093632,0,546816,1.2088967055e-07,0
"Fftw","Outplace","Complex","float",2,"oddshape",256,267,0,9,4,"Success",0.005283,17.996018,17.77006,0.041287,0.589597,0.24459,0.068491,1.266042,37.982047,1093632,0,546816,1.2088967055e-07,0
"Fftw","Outplace","Complex","float",2,"oddshape",256,267,0,10,4,"Success",0.005254,17.999289,17.749877,0.041725,0.573434,0.248173,0.068483,1.280872,37.967836,1093632,0,546816,1.2088967055e-07,0
"Fftw","Outplace","Complex","float",2,"oddshape",256,267,0,11,4,"Success",0.005387,18.028227,17.789342,0.041525,0.553323,0.253286,0.067737,1.278044,38.017674,1093632,0,546816,1.2088967055e-07,0
"Fftw","Outplace","Complex","float",2,"oddshape",511,513,0,0,2,"Warmup",0.01229,25.122868,28.444031,1.086548,1.121021,0.656911,0.257684,1.314136,58.016159,4194288,0,2097144,7.5329534447e-08,0
"Fftw","Outplace","Complex","float",2,"oddshape",511,513,0,1,2,"Warmup",0.013719,25.245963,28.436476,1.038649,1.215567,0.648696,0.257601,1.278271,58.13563,4194288,0,2097144,7.5329534447e-08,0
"Fftw","Outplace","Complex","float",2,"oddshape",511,513,0,2,2,"Success",0.013426,25.138151,28.531311,1.015081,1.272674,0.647951,0.256227,1.258791,58.134339,4194288,0,2097144,7.5329534447e-08,0
"Fftw","Outplace","Complex","float",2,"oddshape",511,513,0,3,2,"Success",0.013397,25.186811,28.716028,1.012514,1.23789,0.655027,0.25699,1.264263,58.343574,4194288,0,2097144,7.5329534447e-08,0
"Fftw","Outplace","Complex","float",2,"oddshape",511,513,0,4,2,"Success",0.013337,25.12369,28.706429,1.021655,1.239713,0.652172,0.258736,1.273836,58.290287,4194288,0,2097144,7.5329534447e-08,0
"Fftw","Outplace","Complex","float",2,"oddshape",511,513,0,5,2,"Success",0.013674,25.124429,28.773945,1.010681,1.238474,0.65105,0.257013,1.294811,58.364833,4194288,0,2097144,7.5329534447e-08,0
"Fftw","Outplace","Complex","float",2,"oddshape",511,513,0,6,2,"Success",0.013351,25.132766,28.392642,1.018745,1.222711,0.650677,0.256882,1.268403,57.95687,4194288,0,2097144,7.5329534447e-08,0
"Fftw","Outplace","Complex","float",2,"oddshape",511,513,0,7,2,"Success",0.013447,25.3209,28.453494,1.009907,1.218315,0.657227,0.2572,1.26457,58.195758,4194288,0,2097144,7.5329534447e-08,0
"Fftw","Outplace","Complex","float",2,"oddshape",511,513,0,8,2,"Success",0.014205,25.051981,28.647199,1.006556,1.250028,0.650946,0.258978,1.255192,58.135842,4194288,0,2097144,7.5329534447e-08,0
"Fftw","Outplace","Complex","float",2,"oddshape",511,513,0,9,2,"Success",0.01423,25.045308,28.409194,1.01026,1.319872,0.647506,0.256059,1.274713,57.97789,4194288,0,2097144,7.5329534447e-08,0
"Fftw","Outplace","Complex","float",2,"oddshape",511,513,0,10,2,"Success",0.013246,25.057007,28.427178,1.01334,1.236965,0.661947,0.257279,1.264117,57.931864,4194288,0,2097144,7.5329534447e-08,0
"Fftw","Outplace","Complex","float",2,"oddshape",511,513,0,11,2,"Success",0.013327,25.183496,28.594942,1.01976,1.193359,0.671564,0.256377,1.270593,58.204139,4194288,0,2097144,7.5329534447e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",31,29,30,0,0,"Warmup",0.005499,16.467967,16.584699,0.018302,0.352645,0.100132,0.030278,0.546324,34.106514,431520,0,215760,6.5319842806e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",31,29,30,1,0,"Warmup",0.006178,16.409619,16.489331,0.018372,0.332703,0.102107,0.029846,0.531546,33.92039,431520,0,215760,6.5319842806e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",31,29,30,2,0,"Success",0.006143,16.280836,16.456681,0.0183,0.345312,0.104024,0.030456,0.529945,33.772445,431520,0,215760,6.5319842806e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",31,29,30,3,0,"Success",0.006065,16.299975,16.517625,0.019136,0.367301,0.102371,0.029578,0.529365,33.872286,431520,0,215760,6.5319842806e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",31,29,30,4,0,"Success",0.007364,16.353415,16.466725,0.018555,0.361334,0.104226,0.029818,0.526829,33.868962,431520,0,215760,6.5319842806e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",31,29,30,5,0,"Success",0.006166,16.338909,16.436718,0.018518,0.354698,0.16062,0.030366,0.526944,33.87377,431520,0,215760,6.5319842806e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",31,29,30,6,0,"Success",0.007449,16.367943,16.460501,0.019227,0.347662,0.102452,0.029725,0.522285,33.858038,431520,0,215760,6.5319842806e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",31,29,30,7,0,"Success",0.00625,16.372999,16.503875,0.018589,0.333499,0.103601,0.029478,0.520681,33.889626,431520,0,215760,6.5319842806e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",31,29,30,8,0,"Success",0.006157,16.283605,16.536086,0.018342,0.346044,0.158077,0.029523,0.52274,33.90127,431520,0,215760,6.5319842806e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",31,29,30,9,0,"Success",0.007471,16.464146,16.480343,0.018128,0.362292,0.116167,0.029358,0.522865,34.001503,431520,0,215760,6.5319842806e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",31,29,30,10,0,"Success",0.006169,16.433355,16.539821,0.018239,0.330663,0.103565,0.029859,0.530836,33.993465,431520,0,215760,6.5319842806e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",31,29,30,11,0,"Success",0.006203,16.378412,16.579173,0.018212,0.337153,0.1247,0.029517,0.524026,33.998324,431520,0,215760,6.5319842806e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",49,81,51,0,7,"Warmup",0.004903,17.533818,17.609772,0.109952,0.586205,0.308082,0.200641,0.77618,37.130068,3238704,0,1619352,5.5760491293e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",49,81,51,1,7,"Warmup",0.005461,17.976759,17.543187,0.108522,0.53476,0.325471,0.200503,0.763159,37.458359,3238704,0,1619352,5.5760491293e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",49,81,51,2,7,"Success",0.005585,17.531383,17.548767,0.108193,0.536837,0.306748,0.199223,0.776778,37.014134,3238704,0,1619352,5.5760491293e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",49,81,51,3,7,"Success",0.005488,17.670037,17.580492,0.109865,0.559276,0.311078,0.200891,0.770515,37.208205,3238704,0,1619352,5.5760491293e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",49,81,51,4,7,"Success",0.005529,17.751843,17.547915,0.108648,0.597123,0.30915,0.199681,0.788348,37.30891,3238704,0,1619352,5.5760491293e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",49,81,51,5,7,"Success",0.006528,17.705584,17.64873,0.108182,0.515058,0.307646,0.199698,0.769911,37.262149,3238704,0,1619352,5.5760491293e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",49,81,51,6,7,"Success",0.005691,17.998923,18.454204,0.10828,0.575027,0.311159,0.200424,0.767526,38.421776,3238704,0,1619352,5.5760491293e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",49,81,51,7,7,"Success",0.00558,17.614558,17.641418,0.115822,0.646345,0.308023,0.200541,0.772323,37.305334,3238704,0,1619352,5.5760491293e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",49,81,51,8,7,"Success",0.005592,17.809822,17.555272,0.10822,0.567396,0.308309,0.200583,0.792332,37.348114,3238704,0,1619352,5.5760491293e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",49,81,51,9,7,"Success",0.005546,17.795861,18.720717,0.108307,0.609197,0.308221,0.200106,0.789002,38.537541,3238704,0,1619352,5.5760491293e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",49,81,51,10,7,"Success",0.005419,17.568146,17.560925,0.108258,0.539108,0.308534,0.200051,0.774631,37.065711,3238704,0,1619352,5.5760491293e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",49,81,51,11,7,"Success",0.005544,17.629509,17.663937,0.107995,0.55579,0.307781,0.199773,0.768833,37.23978,3238704,0,1619352,5.5760491293e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",63,67,65,0,1,"Warmup",0.01166,16.481523,16.615006,0.248382,0.98698,0.61681,0.291337,1.033592,36.286035,4389840,0,2194920,5.9368313055e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",63,67,65,1,1,"Warmup",0.004235,16.653673,16.500595,0.17758,0.872997,0.616117,0.290833,0.986714,36.103557,4389840,0,2194920,5.9368313055e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",63,67,65,2,1,"Success",0.004117,16.509096,16.605835,0.176627,0.836638,0.617116,0.291308,0.990214,36.03168,4389840,0,2194920,5.9368313055e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",63,67,65,3,1,"Success",0.00427,16.56041,16.528798,0.178641,0.826314,0.616048,0.301252,1.008848,36.025372,4389840,0,2194920,5.9368313055e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",63,67,65,4,1,"Success",0.004166,16.570502,16.503454,0.169475,0.855774,0.621371,0.291519,0.993767,36.010857,4389840,0,2194920,5.9368313055e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",63,67,65,5,1,"Success",0.004225,16.638128,16.596168,0.178816,0.832409,0.618082,0.290963,1.015357,36.175174,4389840,0,2194920,5.9368313055e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",63,67,65,6,1,"Success",0.004307,16.395553,16.590065,0.176741,0.825679,0.654726,0.289485,0.998706,35.936082,4389840,0,2194920,5.9368313055e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",63,67,65,7,1,"Success",0.004229,16.61298,16.443191,0.165576,0.85665,0.617329,0.291196,0.995638,35.987519,4389840,0,2194920,5.9368313055e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",63,67,65,8,1,"Success",0.005372,16.704514,16.698681,0.178962,0.799965,0.616547,0.290554,1.006178,36.301474,4389840,0,2194920,5.9368313055e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",63,67,65,9,1,"Success",0.004105,16.598205,16.454284,0.177937,0.899473,0.638714,0.289637,0.997194,36.06037,4389840,0,2194920,5.9368313055e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",63,67,65,10,1,"Success",0.004268,16.561888,16.463628,0.17685,0.949264,0.619159,0.291062,1.0014,36.068267,4389840,0,2194920,5.9368313055e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",63,67,65,11,1,"Success",0.00414,16.4447,16.449023,0.169551,0.92842,0.616935,0.290754,1.004815,35.909076,4389840,0,2194920,5.9368313055e-08,0
"Fftw","Outplace","Complex","float",3,"oddshape",126,127,129,0,2,"Warmup",0.017261,19.770953,20.927622,6.112224,487.06098,493.869247,1.941836,3.028923,1032.729903,33028128,0,16514064,1.6423606101e-07,0
"Fftw","Outplace","Complex","float",3,"oddshape",126,127,129,1,2,"Warmup",0.014979,19.814214,20.149327,9.956643,491.862095,492.806109,2.0417,3.083637,1039.729603,33028128,0,16514064,1.6423606101e-07,0
"Fftw","Outplace","Complex","float",3,"oddshape",126,127,129,2,2,"Success",0.015731,19.718502,20.678211,9.944858,492.064602,492.658217,2.060643,3.044667,1040.186267,33028128,0,16514064,1.6423606101e-07,0
"Fftw","Outplace","Complex","float",3,"oddshape",126,127,129,3,2,"Success",0.015096,20.391734,19.724013,9.934827,491.152855,487.043892,1.985297,3.013275,1033.261689,33028128,0,16514064,1.6423606101e-07,0
"Fftw","Outplace","Complex","float",3,"oddshape",126,127,129,4,2,"Success",0.015192,20.412405,19.690763,9.896359,491.068978,486.750236,2.013715,3.060482,1032.908915,33028128,0,16514064,1.6423606101e-07,0
"Fftw","Outplace","Complex","float",3,"oddshape",126,127,129,5,2,"Success",0.01534,19.892894,20.997889,9.822294,489.633763,490.115855,1.978472,3.002274,1035.459582,33028128,0,16514064,1.6423606101e-07,0
"Fftw","Outplace","Complex","float",3,"oddshape",126,127,129,6,2,"Success",0.015017,19.788591,19.820743,9.894707,490.061942,486.619114,1.951995,3.037576,1031.19035,33028128,0,16514064,1.6423606101e-07,0
"Fftw","Outplace","Complex","float",3,"oddshape",126,127,129,7,2,"Success",0.01529,19.735205,20.300492,9.867301,491.20159,489.090829,2.001955,2.995877,1035.209304,33028128,0,16514064,1.6423606101e-07,0
"Fftw","Outplace","Complex","float",3,"oddshape",126,127,129,8,2,"Success",0.0151,20.39365,20.373022,10.053758,507.918015,516.068839,1.918095,3.609285,1080.350501,33028128,0,16514064,1.6423606101e-07,0
"Fftw","Outplace","Complex","float",3,"oddshape",126,127,129,9,2,"Success",0.015879,20.208498,20.207172,10.174183,491.060809,488.285411,1.962842,3.076992,1034.992835,33028128,0,16514064,1.6423606101e-07,0
"Fftw","Outplace","Complex","float",3,"oddshape",126,127,129,10,2,"Success",0.015667,19.852649,19.713033,9.896229,490.996724,490.013993,2.019656,2.99126,1035.500107,33028128,0,16514064,1.6423606101e-07,0
"Fftw","Outplace","Complex","float",3,"oddshape",126,127,129,11,2,"Success",0.015668,20.345987,19.728976,9.895126,492.307003,488.543928,2.033694,2.983724,1035.854811,33028128,0,16514064,1.6423606101e-07,0
"Fftw","Outplace","Complex","float",1,"powerof2",32768,0,0,0,3,"Warmup",0.005999,1.557796,0.580162,0.037212,0.333361,0.073506,0.03608,0.215156,2.84003,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32768,0,0,1,3,"Warmup",0.006235,1.631355,0.579933,0.032233,0.373558,0.073604,0.035574,0.21765,2.951029,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32768,0,0,2,3,"Success",0.006146,1.628898,0.580364,0.031324,0.358963,0.07392,0.035739,0.216151,2.932235,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32768,0,0,3,3,"Success",0.006235,1.615977,0.579116,0.031581,0.330649,0.087679,0.037578,0.222685,2.912073,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32768,0,0,4,3,"Success",0.006049,1.613931,0.578751,0.031914,0.343995,0.073941,0.036247,0.215799,2.901349,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32768,0,0,5,3,"Success",0.006057,1.624942,0.578827,0.031415,0.328875,0.071815,0.034762,0.214271,2.891703,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32768,0,0,6,3,"Success",0.006005,1.627372,0.57706,0.027745,0.326241,0.080319,0.035016,0.233163,2.913546,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32768,0,0,7,3,"Success",0.00628,1.60814,0.578787,0.030108,0.342496,0.072539,0.035604,0.230142,2.904779,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32768,0,0,8,3,"Success",0.00622,1.609057,0.577618,0.028913,0.386684,0.069564,0.035382,0.237607,2.951745,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32768,0,0,9,3,"Success",0.006202,1.61294,0.578607,0.030442,0.351586,0.069065,0.035505,0.230365,2.915351,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32768,0,0,10,3,"Success",0.006084,1.624595,0.57683,0.031213,0.322464,0.089583,0.044674,0.21346,2.909541,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32768,0,0,11,3,"Success",0.006162,1.608038,0.576868,0.030101,0.32746,0.115433,0.036421,0.216584,2.917734,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",65536,0,0,0,4,"Warmup",0.005267,1.476641,0.589759,0.056727,0.329643,0.118426,0.068416,0.22109,2.866753,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",65536,0,0,1,4,"Warmup",0.005865,1.597253,0.588808,0.055607,0.356348,0.105376,0.068536,0.220685,2.999151,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",65536,0,0,2,4,"Success",0.005859,1.599609,0.587456,0.056056,0.368251,0.10696,0.068983,0.226094,3.019981,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",65536,0,0,3,4,"Success",0.005759,1.589801,0.587128,0.056828,0.355803,0.104673,0.06942,0.22616,2.996303,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",65536,0,0,4,4,"Success",0.005837,1.600011,0.587876,0.056196,0.364349,0.105856,0.068803,0.237561,3.027276,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",65536,0,0,5,4,"Success",0.005919,1.590032,0.588709,0.057897,0.379848,0.099083,0.068157,0.220794,3.011052,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",65536,0,0,6,4,"Success",0.005836,1.597691,0.587872,0.056448,0.366308,0.09872,0.068093,0.217659,2.999318,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",65536,0,0,7,4,"Success",0.005801,1.614317,0.620165,0.070496,0.360496,0.106315,0.069204,0.224464,3.071975,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",65536,0,0,8,4,"Success",0.005795,1.589883,0.69189,0.056482,0.370854,0.103768,0.068907,0.21821,3.106575,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",65536,0,0,9,4,"Success",0.005939,1.597411,0.687398,0.055972,0.371384,0.130107,0.069788,0.220447,3.13917,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",65536,0,0,10,4,"Success",0.005788,1.685276,0.584801,0.056068,0.366938,0.106021,0.069099,0.22111,3.095817,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",65536,0,0,11,4,"Success",0.005934,1.639142,0.585366,0.056654,0.350139,0.132289,0.078805,0.226567,3.075643,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",131072,0,0,0,5,"Warmup",0.005395,1.416822,0.644506,0.091227,4.314971,0.164234,0.134195,0.220848,6.992912,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",131072,0,0,1,5,"Warmup",0.006057,1.573234,0.716757,0.103018,0.345572,0.165707,0.135149,0.218761,3.264929,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",131072,0,0,2,5,"Success",0.006059,1.640779,0.704926,0.08253,0.336814,0.173388,0.135047,0.215892,3.295988,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",131072,0,0,3,5,"Success",0.005943,1.635777,0.652603,0.082647,0.33031,0.170218,0.136998,0.217945,3.23307,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",131072,0,0,4,5,"Success",0.006067,1.576872,0.654109,0.08274,0.34071,0.178805,0.134214,0.216519,3.190629,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",131072,0,0,5,5,"Success",0.006161,1.594794,0.655819,0.082544,0.334046,0.173516,0.136906,0.214526,3.198875,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",131072,0,0,6,5,"Success",0.005926,1.589065,0.655384,0.083808,0.334104,0.189686,0.1352,0.216291,3.210029,2097152,0,1048576,0,0
