; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065378816,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1540722755,"CurrentTimeLocal","Sun Oct 28 03:32:35 2018","Hostname","nid00725","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 5.2e-05
; "Time_ContextDestroy [ms]", 7e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Complex","double",1,"oddshape",47045881,0,0,8,73,"Success",0.017918,2095.462057,35.240972,545.621657,359.567088,391.483287,83.953596,149.562978,3660.911938,1505468192,0,752734096,1.544825809e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",47045881,0,0,9,73,"Success",0.017754,2096.950345,35.368253,545.777609,359.725983,391.447497,85.067893,149.496704,3663.854112,1505468192,0,752734096,1.544825809e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",47045881,0,0,10,73,"Success",0.018019,2097.895859,35.548104,545.778399,361.848576,391.235516,84.386807,149.469003,3666.182429,1505468192,0,752734096,1.544825809e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",47045881,0,0,11,73,"Success",0.017705,2096.181558,36.08298,545.969883,363.683089,420.80993,84.195978,149.256992,3696.200463,1505468192,0,752734096,1.544825809e-16,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,0,0,"Warmup",0.000158,0.012557,0.009519,9.8e-05,0.000104,5.9e-05,2.7e-05,0.000433,0.023158,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,1,0,"Warmup",0.00016,0.013417,0.010393,7e-05,0.000101,5.8e-05,3.3e-05,0.00046,0.024894,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,2,0,"Success",0.000144,0.013454,0.010467,7.4e-05,0.000114,5.8e-05,3.1e-05,0.000445,0.025026,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,3,0,"Success",0.000175,0.013544,0.01054,6.9e-05,0.000109,6.8e-05,2e-05,0.000453,0.025188,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,4,0,"Success",0.000145,0.01259,0.009556,6.7e-05,9.1e-05,5.5e-05,2.7e-05,0.000421,0.02315,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,5,0,"Success",0.00016,0.013608,0.010535,7.3e-05,0.000103,6.9e-05,3e-05,0.000462,0.025269,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,6,0,"Success",0.000159,0.013442,0.010529,6e-05,0.000113,6.9e-05,3.3e-05,0.00046,0.025111,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,7,0,"Success",0.000145,0.01255,0.009505,6.4e-05,0.000108,5.9e-05,2.6e-05,0.000452,0.023113,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,8,0,"Success",0.000156,0.012487,0.009521,6.4e-05,9.5e-05,5.9e-05,2.3e-05,0.000422,0.023032,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,9,0,"Success",0.000143,0.012576,0.009565,6.4e-05,9e-05,6.3e-05,2.6e-05,0.000423,0.023149,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,10,0,"Success",0.000156,0.012519,0.009608,6.6e-05,0.000106,5.7e-05,2.5e-05,0.000421,0.023165,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,11,0,"Success",0.000142,0.012611,0.009667,6.2e-05,9e-05,3.4e-05,2.3e-05,0.00042,0.023258,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",8,0,0,0,1,"Warmup",0.000211,0.018568,0.013963,0.00015,0.000196,8.8e-05,4.9e-05,0.000616,0.034127,256,0,128,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",8,0,0,1,1,"Warmup",0.000186,0.017464,0.013699,7.7e-05,0.000105,7.8e-05,3.4e-05,0.000561,0.032435,256,0,128,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",8,0,0,2,1,"Success",0.000196,0.017257,0.0136,7.8e-05,0.000164,5.8e-05,3.1e-05,0.000519,0.032128,256,0,128,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",8,0,0,3,1,"Success",0.000195,0.016963,0.013565,8.3e-05,0.000101,6.3e-05,3e-05,0.000541,0.03177,256,0,128,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",8,0,0,4,1,"Success",0.000195,0.016939,0.013596,8.5e-05,0.000106,4.4e-05,2e-05,0.00051,0.031759,256,0,128,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",8,0,0,5,1,"Success",0.000189,0.017062,0.013573,7.7e-05,8.9e-05,4.4e-05,1.9e-05,0.000513,0.031808,256,0,128,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",8,0,0,6,1,"Success",0.000185,0.016992,0.013565,8.3e-05,0.000105,5.6e-05,2.9e-05,0.00051,0.03173,256,0,128,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",8,0,0,7,1,"Success",0.000186,0.016833,0.013599,8.4e-05,8.2e-05,4.4e-05,3.3e-05,0.000481,0.031569,256,0,128,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",8,0,0,8,1,"Success",0.000181,0.016854,0.013641,7.8e-05,8.2e-05,4.5e-05,2.2e-05,0.000454,0.03163,256,0,128,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",8,0,0,9,1,"Success",0.000192,0.016728,0.013559,8.3e-05,9.7e-05,5.2e-05,2.4e-05,0.000491,0.031492,256,0,128,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",8,0,0,10,1,"Success",0.000176,0.01673,0.013553,7.7e-05,0.000116,4.5e-05,2e-05,0.000494,0.031471,256,0,128,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",8,0,0,11,1,"Success",0.000177,0.017064,0.013432,7.8e-05,0.000104,6.4e-05,3e-05,0.000476,0.031664,256,0,128,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",16,0,0,0,2,"Warmup",0.000193,0.021908,0.01832,0.000129,0.000207,0.000103,5.2e-05,0.000532,0.041729,512,0,256,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",16,0,0,1,2,"Warmup",0.000173,0.020773,0.018042,5.6e-05,0.000234,0.000105,4.2e-05,0.000493,0.040182,512,0,256,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",16,0,0,2,2,"Success",0.000187,0.020489,0.017818,6.1e-05,0.000151,8.6e-05,3.6e-05,0.000453,0.039517,512,0,256,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",16,0,0,3,2,"Success",0.000186,0.020251,0.017801,4.9e-05,0.000222,9e-05,3.5e-05,0.000484,0.039433,512,0,256,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",16,0,0,4,2,"Success",0.00017,0.020366,0.017878,6.2e-05,0.000121,8.9e-05,3.6e-05,0.000507,0.039473,512,0,256,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",16,0,0,5,2,"Success",0.000176,0.020412,0.017985,6.1e-05,0.000116,9.1e-05,3.6e-05,0.000468,0.039575,512,0,256,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",16,0,0,6,2,"Success",0.000182,0.02043,0.017916,6.1e-05,0.000112,7.7e-05,4.1e-05,0.000481,0.039515,512,0,256,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",16,0,0,7,2,"Success",0.000169,0.020339,0.017892,8.9e-05,0.000122,7.3e-05,2.4e-05,0.000496,0.039469,512,0,256,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",16,0,0,8,2,"Success",0.000175,0.020353,0.017819,5e-05,0.000198,8.2e-05,3.6e-05,0.000465,0.039425,512,0,256,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",16,0,0,9,2,"Success",0.000191,0.020123,0.017796,4.8e-05,0.00018,8.3e-05,2.4e-05,0.000486,0.039194,512,0,256,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",16,0,0,10,2,"Success",0.000174,0.020084,0.017809,4.9e-05,8.7e-05,6.3e-05,3.7e-05,0.000515,0.039084,512,0,256,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",16,0,0,11,2,"Success",0.000195,0.02018,0.01754,4.9e-05,0.000124,8e-05,3.7e-05,0.000507,0.038939,512,0,256,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32,0,0,0,3,"Warmup",0.000396,0.316149,0.302519,0.000202,0.000551,0.000484,0.000101,0.001376,0.622282,1024,0,512,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32,0,0,1,3,"Warmup",0.000176,0.146747,0.145152,0.000105,0.000304,0.00024,3.9e-05,0.000668,0.293649,1024,0,512,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32,0,0,2,3,"Success",0.000189,0.145234,0.144557,7.2e-05,0.000312,0.0002,4.1e-05,0.000636,0.29149,1024,0,512,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32,0,0,3,3,"Success",0.000166,0.145735,0.144525,7.1e-05,0.000226,0.000212,4e-05,0.00066,0.291993,1024,0,512,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32,0,0,4,3,"Success",0.000158,0.145382,0.144217,7.6e-05,0.000237,0.000211,2.2e-05,0.000648,0.291227,1024,0,512,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32,0,0,5,3,"Success",0.00016,0.145647,0.144439,7e-05,0.000216,0.000199,3.6e-05,0.000644,0.2917,1024,0,512,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32,0,0,6,3,"Success",0.000158,0.145586,0.144868,7.5e-05,0.000269,0.000184,3.6e-05,0.000694,0.292097,1024,0,512,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32,0,0,7,3,"Success",0.000169,0.145191,0.144205,7.2e-05,0.000233,0.000199,3.8e-05,0.000642,0.291005,1024,0,512,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32,0,0,8,3,"Success",0.000163,0.145473,0.14402,7.1e-05,0.00022,0.0002,4.1e-05,0.000669,0.291132,1024,0,512,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32,0,0,9,3,"Success",0.000176,0.145044,0.144725,7.7e-05,0.000235,0.000198,3.8e-05,0.000623,0.291359,1024,0,512,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32,0,0,10,3,"Success",0.000164,0.145935,0.143882,7e-05,0.000222,0.000194,4.2e-05,0.000652,0.291433,1024,0,512,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32,0,0,11,3,"Success",0.000159,0.145778,0.144077,7.1e-05,0.000219,0.000202,4.1e-05,0.000674,0.291498,1024,0,512,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",64,0,0,0,4,"Warmup",0.005866,0.149616,0.156908,0.000214,0.040586,0.041776,0.000258,0.012899,0.408819,2048,0,1024,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",64,0,0,1,4,"Warmup",0.005896,0.147417,0.129876,0.00021,0.042768,0.041179,0.000416,0.01376,0.382094,2048,0,1024,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",64,0,0,2,4,"Success",0.005859,0.146588,0.129023,0.000165,0.044805,0.030636,0.000541,0.013451,0.371686,2048,0,1024,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",64,0,0,3,4,"Success",0.00625,0.146789,0.136719,0.000161,0.04261,0.040406,0.00046,0.012416,0.386403,2048,0,1024,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",64,0,0,4,4,"Success",0.005822,0.146664,0.129016,0.000143,0.037205,0.031061,0.0007,0.014498,0.365574,2048,0,1024,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",64,0,0,5,4,"Success",0.005852,0.146959,0.136861,0.00015,0.041272,0.034984,0.000585,0.014286,0.381429,2048,0,1024,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",64,0,0,6,4,"Success",0.005855,0.147138,0.128623,0.000169,0.041295,0.040361,0.000407,0.014698,0.379156,2048,0,1024,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",64,0,0,7,4,"Success",0.005733,0.146244,0.136193,0.00018,0.040259,0.040745,0.000431,0.013903,0.384247,2048,0,1024,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",64,0,0,8,4,"Success",0.005686,0.146708,0.133065,0.00015,0.041956,0.041872,0.00071,0.01404,0.385044,2048,0,1024,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",64,0,0,9,4,"Success",0.005706,0.146471,0.129052,0.000163,0.047394,0.0322,0.000258,0.013327,0.375309,2048,0,1024,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",64,0,0,10,4,"Success",0.005699,0.146748,0.136611,0.000156,0.042027,0.040829,0.000375,0.014349,0.387391,2048,0,1024,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",64,0,0,11,4,"Success",0.005738,0.150162,0.133414,0.000146,0.04097,0.041174,0.000724,0.014034,0.386912,2048,0,1024,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",128,0,0,0,5,"Warmup",0.005955,0.273416,0.230417,0.000395,0.048461,0.0406,0.000466,0.043074,0.643367,4096,0,2048,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",128,0,0,1,5,"Warmup",0.005796,0.271436,0.229427,0.000317,0.045868,0.046664,0.000503,0.043269,0.643786,4096,0,2048,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",128,0,0,2,5,"Success",0.005866,0.270796,0.229676,0.000316,0.041373,0.04524,0.000585,0.044818,0.639147,4096,0,2048,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",128,0,0,3,5,"Success",0.005813,0.283419,0.229578,0.000319,0.040896,0.042061,0.000571,0.044736,0.647942,4096,0,2048,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",128,0,0,4,5,"Success",0.00587,0.269937,0.230437,0.00028,0.043396,0.046077,0.000597,0.044269,0.641365,4096,0,2048,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",128,0,0,5,5,"Success",0.005786,0.269826,0.229521,0.000313,0.047799,0.037665,0.000535,0.046461,0.638539,4096,0,2048,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",128,0,0,6,5,"Success",0.005863,0.269468,0.229289,0.000326,0.041569,0.047855,0.000515,0.047223,0.642606,4096,0,2048,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",128,0,0,7,5,"Success",0.00591,0.269498,0.230485,0.000273,0.047683,0.035382,0.000635,0.046922,0.637402,4096,0,2048,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",128,0,0,8,5,"Success",0.0058,0.269834,0.229305,0.000255,0.043157,0.047525,0.000677,0.044349,0.641398,4096,0,2048,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",128,0,0,9,5,"Success",0.0058,0.269786,0.229141,0.000261,0.047925,0.03593,0.000525,0.047026,0.636898,4096,0,2048,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",128,0,0,10,5,"Success",0.005783,0.26968,0.229373,0.000253,0.053228,0.039259,0.000385,0.047402,0.645914,4096,0,2048,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",128,0,0,11,5,"Success",0.005827,0.269696,0.229534,0.000295,0.043162,0.048188,0.000704,0.048978,0.646918,4096,0,2048,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",256,0,0,0,6,"Warmup",0.006031,0.394798,0.339421,0.000514,0.065461,0.03282,0.000839,0.043761,0.884148,8192,0,4096,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",256,0,0,1,6,"Warmup",0.005949,0.390796,0.337069,0.000464,0.046222,0.035314,0.000873,0.043526,0.860655,8192,0,4096,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",256,0,0,2,6,"Success",0.00579,0.3906,0.337234,0.000481,0.059957,0.034194,0.000958,0.045682,0.875364,8192,0,4096,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",256,0,0,3,6,"Success",0.005895,0.390487,0.337211,0.00048,0.046752,0.035078,0.001009,0.04456,0.862052,8192,0,4096,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",256,0,0,4,6,"Success",0.005789,0.390099,0.336716,0.00048,0.045488,0.034109,0.000903,0.047587,0.861616,8192,0,4096,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",256,0,0,5,6,"Success",0.005829,0.390113,0.336604,0.000418,0.046254,0.038947,0.001133,0.047114,0.866879,8192,0,4096,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",256,0,0,6,6,"Success",0.005765,0.389361,0.336526,0.000428,0.048373,0.033626,0.001172,0.050401,0.866079,8192,0,4096,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",256,0,0,7,6,"Success",0.005831,0.390091,0.336678,0.000421,0.044004,0.033846,0.000873,0.045423,0.857592,8192,0,4096,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",256,0,0,8,6,"Success",0.005817,0.390246,0.33719,0.000439,0.045809,0.037325,0.001076,0.048768,0.867107,8192,0,4096,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",256,0,0,9,6,"Success",0.005777,0.38995,0.336878,0.000436,0.045751,0.035324,0.000765,0.045604,0.860949,8192,0,4096,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",256,0,0,10,6,"Success",0.005762,0.38988,0.336801,0.000435,0.045403,0.037871,0.000816,0.046128,0.863546,8192,0,4096,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",256,0,0,11,6,"Success",0.006156,0.389628,0.337045,0.000423,0.045121,0.033566,0.000736,0.044947,0.85808,8192,0,4096,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",512,0,0,0,7,"Warmup",0.00592,0.662217,0.585243,0.000848,0.218674,0.049418,0.001253,0.042635,1.566874,16384,0,8192,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",512,0,0,1,7,"Warmup",0.005738,0.628216,0.584436,0.000753,0.151489,0.04879,0.001183,0.042361,1.463494,16384,0,8192,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",512,0,0,2,7,"Success",0.005622,0.627942,0.584548,0.00078,0.101248,0.055051,0.001259,0.049617,1.42653,16384,0,8192,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",512,0,0,3,7,"Success",0.005739,0.654718,0.584365,0.000785,0.142316,0.051557,0.001229,0.043542,1.484761,16384,0,8192,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",512,0,0,4,7,"Success",0.005766,0.627497,0.583176,0.000764,0.11069,0.044019,0.001411,0.044778,1.418664,16384,0,8192,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",512,0,0,5,7,"Success",0.005769,0.627403,0.584195,0.000759,0.103945,0.040564,0.001224,0.045517,1.409875,16384,0,8192,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",512,0,0,6,7,"Success",0.005667,0.627111,0.601786,0.000794,0.154736,0.048844,0.00136,0.042642,1.483559,16384,0,8192,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",512,0,0,7,7,"Success",0.005735,0.627246,0.583515,0.000729,0.12417,0.048459,0.001443,0.043075,1.434877,16384,0,8192,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",512,0,0,8,7,"Success",0.006117,0.627773,0.583647,0.000792,0.138158,0.043956,0.001097,0.042739,1.444876,16384,0,8192,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",512,0,0,9,7,"Success",0.005772,0.628308,0.5834,0.00077,0.132207,0.046354,0.001043,0.042086,1.440512,16384,0,8192,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",512,0,0,10,7,"Success",0.005765,0.627615,0.58346,0.000738,0.134918,0.047867,0.001118,0.043194,1.445156,16384,0,8192,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",512,0,0,11,7,"Success",0.005701,0.646829,0.584323,0.000781,0.148696,0.044686,0.001145,0.042445,1.47515,16384,0,8192,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",1024,0,0,0,8,"Warmup",0.005805,0.680832,0.452613,0.002221,0.152806,0.037842,0.002488,0.046979,1.382182,32768,0,16384,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",1024,0,0,1,8,"Warmup",0.005799,0.69054,0.458234,0.001546,0.099402,0.03851,0.00244,0.046904,1.343947,32768,0,16384,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",1024,0,0,2,8,"Success",0.005816,0.677511,0.45734,0.001598,0.102756,0.039605,0.002517,0.049822,1.337583,32768,0,16384,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",1024,0,0,3,8,"Success",0.005769,0.67479,0.456332,0.001477,0.107743,0.038753,0.002237,0.04897,1.336625,32768,0,16384,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",1024,0,0,4,8,"Success",0.005718,0.675131,0.457024,0.001674,0.109642,0.037384,0.00206,0.047549,1.336804,32768,0,16384,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",1024,0,0,5,8,"Success",0.005637,0.675764,0.457842,0.001523,0.102016,0.03908,0.002521,0.047882,1.332821,32768,0,16384,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",1024,0,0,6,8,"Success",0.005728,0.688787,0.457433,0.001608,0.10829,0.037094,0.002138,0.046386,1.347942,32768,0,16384,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",1024,0,0,7,8,"Success",0.005747,0.675761,0.455489,0.001536,0.105624,0.043518,0.002206,0.050359,1.340714,32768,0,16384,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",1024,0,0,8,8,"Success",0.005756,0.683478,0.456886,0.001524,0.113396,0.037318,0.001866,0.049001,1.34992,32768,0,16384,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",1024,0,0,9,8,"Success",0.005654,0.679536,0.456443,0.001663,0.099729,0.038042,0.002307,0.051411,1.335304,32768,0,16384,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",1024,0,0,10,8,"Success",0.005793,0.678673,0.456446,0.001514,0.102397,0.037974,0.002156,0.047691,1.333236,32768,0,16384,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",1024,0,0,11,8,"Success",0.005694,0.684683,0.457657,0.001536,0.102121,0.036839,0.002322,0.048494,1.339928,32768,0,16384,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,0,9,"Warmup",0.004003,0.376983,0.273395,0.00252,0.210068,0.046749,0.005015,0.081697,1.001393,65536,0,32768,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,1,9,"Warmup",0.005773,0.826289,0.564712,0.002844,0.17485,0.033799,0.005395,0.079977,1.69427,65536,0,32768,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,2,9,"Success",0.005741,0.797034,0.565792,0.002804,0.185413,0.036998,0.004,0.079841,1.678273,65536,0,32768,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,3,9,"Success",0.005774,0.795805,0.566149,0.002867,0.173159,0.039757,0.006356,0.081636,1.672127,65536,0,32768,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,4,9,"Success",0.005831,0.818091,0.563363,0.002815,0.18081,0.03552,0.003949,0.08081,1.691777,65536,0,32768,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,5,9,"Success",0.005773,0.795977,0.56564,0.002821,0.141319,0.041225,0.004737,0.08017,1.63826,65536,0,32768,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,6,9,"Success",0.005708,0.796368,0.563956,0.002806,0.153179,0.042516,0.004422,0.080325,1.649828,65536,0,32768,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,7,9,"Success",0.005649,0.812665,0.565256,0.002826,0.162996,0.036761,0.003689,0.080204,1.670734,65536,0,32768,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,8,9,"Success",0.005717,0.795423,0.567334,0.002764,0.156842,0.035448,0.003963,0.080198,1.648223,65536,0,32768,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,9,9,"Success",0.005608,0.796593,0.564227,0.002809,0.17869,0.034745,0.006078,0.080708,1.66997,65536,0,32768,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,10,9,"Success",0.005617,0.815998,0.558422,0.002826,0.138997,0.041502,0.005276,0.080894,1.650134,65536,0,32768,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",2048,0,0,11,9,"Success",0.005688,0.795615,0.564105,0.002888,0.186474,0.032983,0.005355,0.091505,1.685308,65536,0,32768,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,0,10,"Warmup",0.004127,0.41878,0.336397,0.004998,0.205707,0.057937,0.018904,0.045318,1.092829,131072,0,65536,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,1,10,"Warmup",0.005955,0.91333,0.629089,0.005519,0.132367,0.063263,0.007916,0.043815,1.802023,131072,0,65536,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,2,10,"Success",0.005982,0.881753,0.638673,0.005376,0.168316,0.050783,0.008491,0.044973,1.804997,131072,0,65536,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,3,10,"Success",0.005983,0.880657,0.625417,0.00557,0.152605,0.056363,0.008252,0.044112,1.779538,131072,0,65536,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,4,10,"Success",0.005881,0.881771,0.639758,0.005166,0.164894,0.058319,0.009503,0.04453,1.810427,131072,0,65536,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,5,10,"Success",0.005863,0.90365,0.615208,0.005528,0.179239,0.055118,0.00817,0.044484,1.817779,131072,0,65536,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,6,10,"Success",0.005956,0.887945,0.631572,0.005045,0.161445,0.05709,0.017257,0.044463,1.811474,131072,0,65536,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,7,10,"Success",0.005978,0.881544,0.633925,0.005392,0.134948,0.062615,0.009361,0.053377,1.787948,131072,0,65536,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,8,10,"Success",0.005943,0.905482,0.625704,0.005425,0.152669,0.057036,0.008584,0.044401,1.80581,131072,0,65536,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,9,10,"Success",0.005958,0.880996,0.627949,0.006757,0.177141,0.056369,0.008279,0.0442,1.808323,131072,0,65536,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,10,10,"Success",0.005813,0.88098,0.629649,0.005203,0.154243,0.057177,0.007892,0.043796,1.78539,131072,0,65536,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4096,0,0,11,10,"Success",0.005754,0.884757,0.631019,0.005278,0.171902,0.053378,0.009913,0.045276,1.807988,131072,0,65536,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",8192,0,0,0,11,"Warmup",0.005968,1.601508,0.515654,0.015542,0.270625,0.062321,0.01921,0.163492,2.654913,262144,0,131072,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",8192,0,0,1,11,"Warmup",0.00579,1.635024,0.51492,0.014184,0.290905,0.055034,0.019928,0.16376,2.700078,262144,0,131072,0,0
