; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065378816,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1538716216,"CurrentTimeLocal","Thu Oct  4 22:10:16 2018","Hostname","nid01031","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 7e-05
; "Time_ContextDestroy [ms]", 3.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8388608,0,0,3,21,"Success",0.008149,11.170801,11.095645,55.167642,11.328139,10.062299,8.152007,17.374726,124.360547,67108880,0,67108864,2.775557727e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8388608,0,0,4,21,"Success",0.008253,11.134887,11.008931,55.200267,11.09087,10.103294,8.019549,17.338424,123.905668,67108880,0,67108864,2.775557727e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8388608,0,0,5,21,"Success",0.00874,11.184978,11.040073,55.194278,11.153269,10.181574,8.059418,17.388928,124.212374,67108880,0,67108864,2.775557727e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8388608,0,0,6,21,"Success",0.008169,11.103691,11.043922,55.199179,11.273627,10.022898,8.087484,17.391972,124.132034,67108880,0,67108864,2.775557727e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8388608,0,0,7,21,"Success",0.008673,11.101372,11.085338,55.236462,11.14616,10.015822,8.091789,17.379029,124.065691,67108880,0,67108864,2.775557727e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8388608,0,0,8,21,"Success",0.008626,11.176968,11.065316,55.172195,11.328979,10.008652,8.137187,17.335854,124.235142,67108880,0,67108864,2.775557727e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8388608,0,0,9,21,"Success",0.009098,11.134158,11.060954,55.2185,11.289666,10.154584,8.139568,17.398153,124.405772,67108880,0,67108864,2.775557727e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8388608,0,0,10,21,"Success",0.009132,11.169354,11.05422,55.16655,11.312625,10.145109,8.123805,17.323946,124.305887,67108880,0,67108864,2.775557727e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8388608,0,0,11,21,"Success",0.008669,11.133873,11.080736,55.186423,11.325584,10.097981,8.132421,17.340999,124.307792,67108880,0,67108864,2.775557727e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16777216,0,0,0,22,"Warmup",0.009649,31.056569,30.874878,110.028942,42.452541,406.270266,16.02542,34.71705,671.436986,134217744,0,134217728,2.7755576443e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16777216,0,0,1,22,"Warmup",0.009105,21.746934,21.677353,110.231943,42.033073,397.869044,16.118197,34.825197,644.5125,134217744,0,134217728,2.7755576443e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16777216,0,0,2,22,"Success",0.009206,21.935982,21.692951,110.27951,42.025615,399.912325,16.138788,34.685953,646.682387,134217744,0,134217728,2.7755576443e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16777216,0,0,3,22,"Success",0.009944,21.75682,21.784396,110.309994,41.857143,398.901708,16.045833,34.653166,645.321072,134217744,0,134217728,2.7755576443e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16777216,0,0,4,22,"Success",0.009473,21.752825,21.676076,110.131961,41.951835,410.660195,16.032462,34.778409,656.994975,134217744,0,134217728,2.7755576443e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16777216,0,0,5,22,"Success",0.009347,21.833731,21.659484,110.282649,41.891001,406.963185,16.098129,34.660384,653.399311,134217744,0,134217728,2.7755576443e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16777216,0,0,6,22,"Success",0.009584,21.861057,21.708695,110.319702,42.253572,399.218875,16.029557,34.660489,646.06281,134217744,0,134217728,2.7755576443e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16777216,0,0,7,22,"Success",0.009148,21.721221,21.794727,110.228226,41.843296,402.971656,16.012661,34.663886,649.246838,134217744,0,134217728,2.7755576443e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16777216,0,0,8,22,"Success",0.008993,21.703262,21.682011,110.259769,41.996127,400.549438,16.004231,34.732009,646.93739,134217744,0,134217728,2.7755576443e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16777216,0,0,9,22,"Success",0.009484,21.877467,21.705968,110.318917,41.515482,397.178155,16.000957,34.723488,643.331163,134217744,0,134217728,2.7755576443e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16777216,0,0,10,22,"Success",0.008965,21.702027,21.801949,110.178756,41.954378,407.812109,16.010769,34.667495,654.138002,134217744,0,134217728,2.7755576443e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16777216,0,0,11,22,"Success",0.009169,21.731551,21.791645,110.251851,41.861819,405.387519,16.112649,34.754183,651.901984,134217744,0,134217728,2.7755576443e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",33554432,0,0,0,23,"Warmup",0.008351,77.572468,61.799494,215.195539,95.340405,840.010745,38.15426,68.394118,1396.477661,268435472,0,268435456,2.7755576029e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",33554432,0,0,1,23,"Warmup",0.00819,42.642364,42.360077,216.890635,86.897495,820.062634,32.226257,68.262667,1309.353019,268435472,0,268435456,2.7755576029e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",33554432,0,0,2,23,"Success",0.00811,42.443275,42.407174,217.725681,85.708576,815.892468,31.258849,68.122001,1303.568849,268435472,0,268435456,2.7755576029e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",33554432,0,0,3,23,"Success",0.008365,42.592786,42.440923,213.912642,85.597333,839.975625,31.223094,68.338069,1324.090933,268435472,0,268435456,2.7755576029e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",33554432,0,0,4,23,"Success",0.008778,42.447636,42.349363,214.069508,86.211862,832.82895,31.266812,68.08169,1317.266589,268435472,0,268435456,2.7755576029e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",33554432,0,0,5,23,"Success",0.008292,42.463885,42.459031,214.236336,85.796962,848.644869,31.214354,68.412379,1333.238145,268435472,0,268435456,2.7755576029e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",33554432,0,0,6,23,"Success",0.007825,42.454045,42.409602,214.393312,85.837239,824.165969,31.231831,68.163819,1308.665545,268435472,0,268435456,2.7755576029e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",33554432,0,0,7,23,"Success",0.008149,42.68523,42.427237,213.976281,85.708689,838.988555,31.209039,68.258365,1323.263913,268435472,0,268435456,2.7755576029e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",33554432,0,0,8,23,"Success",0.008316,42.643725,42.401883,214.045563,85.840512,827.707382,31.270928,68.433091,1312.353066,268435472,0,268435456,2.7755576029e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",33554432,0,0,9,23,"Success",0.008141,42.450395,42.290988,213.940324,85.755075,819.940737,31.227714,68.188513,1303.80407,268435472,0,268435456,2.7755576029e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",33554432,0,0,10,23,"Success",0.007412,42.408223,42.429494,213.912329,85.64521,811.783629,31.212509,84.738629,1312.139783,268435472,0,268435456,2.7755576029e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",33554432,0,0,11,23,"Success",0.009779,67.378932,66.17646,211.429543,85.59131,829.427266,31.08932,68.3028,1359.407451,268435472,0,268435456,2.7755576029e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",67108864,0,0,0,24,"Warmup",0.007785,122.493464,123.530068,392.84095,267.252178,1633.898216,72.941772,120.590847,2733.557236,536870928,0,536870912,2.7755575822e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",67108864,0,0,1,24,"Warmup",0.009066,128.464434,126.302675,405.317725,202.684491,1725.479685,62.389786,125.719784,2776.368917,536870928,0,536870912,2.7755575822e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",67108864,0,0,2,24,"Success",0.008451,132.174619,126.446019,405.032489,198.027819,1774.107044,62.441352,123.694387,2821.934246,536870928,0,536870912,2.7755575822e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",67108864,0,0,3,24,"Success",0.008185,126.793726,126.428947,405.337015,196.525459,1742.581723,64.343325,120.295346,2782.316016,536870928,0,536870912,2.7755575822e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",67108864,0,0,4,24,"Success",0.008268,128.543841,128.049601,398.922576,194.789683,1693.614708,64.306409,119.859846,2728.09711,536870928,0,536870912,2.7755575822e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",67108864,0,0,5,24,"Success",0.00787,128.539499,128.064509,398.980865,197.178026,1634.80582,64.589902,124.428424,2676.596889,536870928,0,536870912,2.7755575822e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",67108864,0,0,6,24,"Success",0.008075,154.472343,126.18448,401.881442,196.564385,1633.986373,64.747669,123.946431,2701.793997,536870928,0,536870912,2.7755575822e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",67108864,0,0,7,24,"Success",0.008103,133.000189,120.345902,405.216117,197.294762,1590.978226,64.187068,124.10313,2635.135893,536870928,0,536870912,2.7755575822e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",67108864,0,0,8,24,"Success",0.007895,126.283251,125.941446,402.148139,198.658092,1679.43132,64.41451,123.600869,2720.487767,536870928,0,536870912,2.7755575822e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",67108864,0,0,9,24,"Success",0.008342,146.377352,123.974064,399.532419,196.875857,1619.313946,64.315201,123.02806,2673.427314,536870928,0,536870912,2.7755575822e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",67108864,0,0,10,24,"Success",0.008174,126.418397,125.952246,399.046798,196.303431,1669.263726,64.743869,123.797065,2705.535761,536870928,0,536870912,2.7755575822e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",67108864,0,0,11,24,"Success",0.007682,124.99057,124.708675,399.569754,198.514111,1632.673963,64.863886,123.806629,2669.137309,536870928,0,536870912,2.7755575822e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",134217728,0,0,0,25,"Warmup",0.008023,354.424076,255.97069,782.52068,474.981721,3658.719545,152.048892,216.275927,5894.951812,1073741840,0,1073741824,2.7755575719e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",134217728,0,0,1,25,"Warmup",0.008661,252.800769,241.023847,792.064314,447.822945,3685.220658,129.344912,213.951772,5762.240363,1073741840,0,1073741824,2.7755575719e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",134217728,0,0,2,25,"Success",0.008325,167.217865,166.769802,801.58327,395.409905,3953.885418,129.343444,213.824177,5828.044641,1073741840,0,1073741824,2.7755575719e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",134217728,0,0,3,25,"Success",0.008811,167.112873,166.909245,801.46108,400.776688,3974.151087,129.198928,213.282188,5852.903044,1073741840,0,1073741824,2.7755575719e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",134217728,0,0,4,25,"Success",0.008722,167.152171,166.824591,801.564808,399.536052,3989.571255,129.182076,212.821898,5866.664156,1073741840,0,1073741824,2.7755575719e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",134217728,0,0,5,25,"Success",0.008908,167.093537,167.011782,802.108816,399.184903,3945.601099,129.176306,212.832811,5823.020118,1073741840,0,1073741824,2.7755575719e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",134217728,0,0,6,25,"Success",0.00907,167.067285,166.87053,802.29279,400.03428,3944.591057,129.196143,214.072426,5824.135701,1073741840,0,1073741824,2.7755575719e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",134217728,0,0,7,25,"Success",0.008156,167.537442,167.147195,802.014321,398.373726,3949.499597,129.399824,212.916396,5826.898568,1073741840,0,1073741824,2.7755575719e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",134217728,0,0,8,25,"Success",0.008405,167.143147,167.060781,801.723999,401.4758,3943.134128,129.169297,213.534015,5823.251426,1073741840,0,1073741824,2.7755575719e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",134217728,0,0,9,25,"Success",0.008645,167.121016,166.99158,797.390507,399.965467,3926.279994,129.156866,212.405581,5799.321342,1073741840,0,1073741824,2.7755575719e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",134217728,0,0,10,25,"Success",0.008433,167.092681,166.745235,801.596019,397.918358,3979.715837,129.079022,212.981213,5855.138566,1073741840,0,1073741824,2.7755575719e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",134217728,0,0,11,25,"Success",0.007495,166.917407,166.935535,802.376208,396.76822,3960.613692,129.295392,212.992605,5835.908519,1073741840,0,1073741824,2.7755575719e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",268435456,0,0,0,26,"Warmup",0.007709,330.1619,333.560969,1551.118367,755.15859,7803.895457,255.219664,429.593371,11458.71771,2147483664,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",268435456,0,0,1,26,"Warmup",0.007517,333.633506,333.400863,1549.892081,754.582554,7817.411195,253.430724,431.196114,11473.556025,2147483664,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",268435456,0,0,2,26,"Success",0.007863,333.473218,332.933919,1551.67576,756.772613,7830.48085,253.404973,430.270539,11489.021671,2147483664,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",268435456,0,0,3,26,"Success",0.007722,333.421915,333.173755,1555.242673,752.986979,7848.141307,258.218134,430.74375,11511.938227,2147483664,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",268435456,0,0,4,26,"Success",0.007616,333.443458,333.575836,1551.592261,750.825922,7889.945644,253.880311,430.69706,11543.969743,2147483664,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",268435456,0,0,5,26,"Success",0.008456,333.737414,333.419531,1552.341584,751.71194,7821.198935,253.976388,430.026608,11476.422539,2147483664,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",268435456,0,0,6,26,"Success",0.007774,333.910213,333.159665,1551.976899,751.947604,7843.402142,255.050637,430.509648,11499.966186,2147483664,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",268435456,0,0,7,26,"Success",0.007457,333.825285,333.331073,1550.386119,754.662332,7832.618009,253.473512,429.658461,11487.963768,2147483664,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",268435456,0,0,8,26,"Success",0.007544,333.445466,333.43654,1550.239188,755.088928,7831.383335,254.923811,430.46869,11488.995307,2147483664,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",268435456,0,0,9,26,"Success",0.00756,333.386025,333.457407,1550.503663,755.788902,7827.858702,252.947551,431.155611,11485.107135,2147483664,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",268435456,0,0,10,26,"Success",0.007575,333.368501,333.334009,1551.047788,754.952815,7807.212868,255.172879,431.787964,11466.886286,2147483664,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",268435456,0,0,11,26,"Success",0.006949,333.83003,333.490869,1550.138106,755.231567,7758.350071,252.639306,430.258145,11413.946654,2147483664,0,2147483648,2.7755575667e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",536870912,0,0,0,27,"Warmup",0.007863,666.927833,664.684841,3091.204849,1554.730199,15784.0614,509.711955,865.428871,23136.759437,4294967312,0,4294967296,2.7755575641e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",536870912,0,0,1,27,"Warmup",0.008097,661.308965,660.588235,3094.419228,1549.986784,15817.29954,510.618974,866.804287,23161.035897,4294967312,0,4294967296,2.7755575641e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",536870912,0,0,2,27,"Success",0.007422,661.843034,660.331175,3094.696642,1548.785087,15776.002187,505.400135,862.969018,23110.036545,4294967312,0,4294967296,2.7755575641e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",536870912,0,0,3,27,"Success",0.007358,661.720497,660.221767,3096.170337,1554.156921,15798.63421,511.380686,864.609349,23146.902902,4294967312,0,4294967296,2.7755575641e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",536870912,0,0,4,27,"Success",0.007501,661.854365,660.065588,3096.07471,1551.027439,15824.73809,510.625746,862.066483,23166.46183,4294967312,0,4294967296,2.7755575641e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",536870912,0,0,5,27,"Success",0.007238,661.151089,762.89345,3086.47866,1548.819983,15794.063729,505.84978,864.618972,23223.884511,4294967312,0,4294967296,2.7755575641e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",536870912,0,0,6,27,"Success",0.007544,661.045065,660.102588,3094.817592,1593.227933,15858.765683,509.474075,862.637163,23240.079256,4294967312,0,4294967296,2.7755575641e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",536870912,0,0,7,27,"Success",0.007732,661.102893,660.117789,3094.727516,1548.060343,15727.222412,507.468419,864.02415,23062.733032,4294967312,0,4294967296,2.7755575641e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",536870912,0,0,8,27,"Success",0.007828,661.53867,659.235897,3094.129163,1544.745278,15805.800988,511.739932,863.055771,23140.255584,4294967312,0,4294967296,2.7755575641e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",536870912,0,0,9,27,"Success",0.007237,661.725303,659.770822,3095.321897,1553.824146,15751.635915,507.652312,864.744395,23094.68365,4294967312,0,4294967296,2.7755575641e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",536870912,0,0,10,27,"Success",0.007441,661.730698,659.985363,3095.717588,1552.936001,15758.971181,507.894391,863.134407,23100.378738,4294967312,0,4294967296,2.7755575641e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",536870912,0,0,11,27,"Success",0.007166,661.263715,660.327514,3096.534957,1596.637602,15847.937527,506.785423,864.737512,23234.233262,4294967312,0,4294967296,2.7755575641e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1073741824,0,0,0,28,"Warmup",0.008233,1318.171726,1327.980992,6156.044443,3099.832627,31667.11289,1014.886243,1737.789272,46321.828329,8589934608,0,8589934592,2.7755575629e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1073741824,0,0,1,28,"Warmup",0.007746,1329.463095,1326.706908,6168.7528,3216.397644,31712.279086,1014.777665,1726.104586,46494.491513,8589934608,0,8589934592,2.7755575629e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1073741824,0,0,2,28,"Success",0.007696,1330.649947,1329.096917,6151.410285,3102.41724,31436.360377,1023.063323,1727.65092,46100.658566,8589934608,0,8589934592,2.7755575629e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1073741824,0,0,3,28,"Success",0.007724,1534.611171,1329.342249,6178.103334,3108.100416,31637.843953,1015.516826,1731.94357,46535.471078,8589934608,0,8589934592,2.7755575629e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1073741824,0,0,4,28,"Success",0.007878,1330.02447,1327.71194,6158.781865,3097.200731,31780.382937,1024.438222,1733.228039,46451.778007,8589934608,0,8589934592,2.7755575629e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1073741824,0,0,5,28,"Success",0.008157,1330.198153,1327.790052,6176.936775,3096.254034,31566.999902,1017.941396,1727.03312,46243.163457,8589934608,0,8589934592,2.7755575629e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1073741824,0,0,6,28,"Success",0.007764,1329.742617,1327.593242,6164.799503,3106.540689,31651.601482,1022.990804,1734.452808,46337.730739,8589934608,0,8589934592,2.7755575629e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1073741824,0,0,7,28,"Success",0.007222,1329.653518,1328.247377,6160.421624,3102.985109,31369.734311,1010.947748,1737.851646,46039.850397,8589934608,0,8589934592,2.7755575629e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1073741824,0,0,8,28,"Success",0.007736,1329.698278,1328.120981,6157.621655,3104.580015,31584.144911,1021.849303,1727.712764,46253.737441,8589934608,0,8589934592,2.7755575629e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1073741824,0,0,9,28,"Success",0.007957,1330.001584,1328.142996,6160.272709,3185.826379,31419.200769,1026.418395,1730.921386,46180.79402,8589934608,0,8589934592,2.7755575629e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1073741824,0,0,10,28,"Success",0.007678,1331.057884,1327.84174,6155.386919,3105.471826,31426.57327,1021.117968,1736.714286,46104.173436,8589934608,0,8589934592,2.7755575629e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1073741824,0,0,11,28,"Success",0.007604,1330.560195,1491.238082,6159.298061,3099.844135,31586.585286,1019.863901,1733.905959,46421.305124,8589934608,0,8589934592,2.7755575629e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",9,0,0,0,29,"Warmup",0.001304,0.013234,0.001976,0.000208,0.005629,0.001012,3.8e-05,0.001806,0.025523,80,0,72,6.7888565702e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",9,0,0,1,29,"Warmup",0.000288,0.002003,0.000812,5.1e-05,0.00021,0.000168,3.3e-05,0.001194,0.004973,80,0,72,6.7888565702e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",9,0,0,2,29,"Success",0.000262,0.001777,0.000809,4.2e-05,0.00014,0.000144,3.3e-05,0.001082,0.004448,80,0,72,6.7888565702e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",9,0,0,3,29,"Success",0.000245,0.001737,0.000765,4e-05,0.00011,0.000142,1.7e-05,0.00103,0.004279,80,0,72,6.7888565702e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",9,0,0,4,29,"Success",0.000247,0.00169,0.000775,4e-05,0.000118,0.000141,1.7e-05,0.001029,0.004256,80,0,72,6.7888565702e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",9,0,0,5,29,"Success",0.000247,0.00174,0.000789,4.1e-05,0.000125,0.000149,2.8e-05,0.001018,0.004339,80,0,72,6.7888565702e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",9,0,0,6,29,"Success",0.000212,0.001769,0.000771,4.2e-05,0.000115,0.000141,1.6e-05,0.001031,0.004298,80,0,72,6.7888565702e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",9,0,0,7,29,"Success",0.000235,0.001762,0.000785,6.5e-05,0.000111,0.000138,1.9e-05,0.001015,0.00432,80,0,72,6.7888565702e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",9,0,0,8,29,"Success",0.000218,0.00175,0.000791,4e-05,0.000114,0.000151,3.2e-05,0.001017,0.004301,80,0,72,6.7888565702e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",9,0,0,9,29,"Success",0.000221,0.001775,0.000767,4e-05,0.000126,0.000196,3.3e-05,0.001043,0.004402,80,0,72,6.7888565702e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",9,0,0,10,29,"Success",0.000232,0.0018,0.00078,5.4e-05,0.000113,0.000157,1.8e-05,0.001037,0.004378,80,0,72,6.7888565702e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",9,0,0,11,29,"Success",0.000213,0.001811,0.000801,6.4e-05,0.000114,0.000142,3e-05,0.001028,0.004384,80,0,72,6.7888565702e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",25,0,0,0,47,"Warmup",0.001442,0.020021,0.002991,0.000279,0.006691,0.004978,6.6e-05,0.011967,0.048744,208,0,200,9.6685895671e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",25,0,0,1,47,"Warmup",0.000203,0.003699,0.001899,9.6e-05,0.000565,0.000407,3.4e-05,0.001373,0.008511,208,0,200,9.6685895671e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",25,0,0,2,47,"Success",0.0002,0.003193,0.001684,7.7e-05,0.000383,0.000354,1.8e-05,0.00121,0.00732,208,0,200,9.6685895671e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",25,0,0,3,47,"Success",0.000204,0.003103,0.001649,9.3e-05,0.000376,0.000342,2.9e-05,0.001181,0.007196,208,0,200,9.6685895671e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",25,0,0,4,47,"Success",0.000201,0.003144,0.001671,0.000106,0.000385,0.000347,3.1e-05,0.00118,0.007231,208,0,200,9.6685895671e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",25,0,0,5,47,"Success",0.000194,0.003093,0.001646,0.000106,0.000318,0.000351,3e-05,0.001198,0.007115,208,0,200,9.6685895671e-17,0
